id,url,image,gender,age,semesters_studying_latvian,mother_tongues,other_languages,original_text,corrected_text
409,http://lava.korpuss.lv/corpus/409,http://lava.korpuss.lv/uploads/6a90fbdf2afe14fc56613bf82fe0d6309b8edade.jpeg,FEMALE,19,2,ka,en|ru,"Mani sauc Rumi, es esmu no Vacija. Es esmu medicīnas studente Rigas Stradiņa universitate, tapēc man nav daudz valaspriekas. Parasti es ceļo pulksten 8.30 un pec desmitām minūtem eju duša, tīr mans zobs un edu brokastis. Brokastīs es 
Pirmdīenā man ir latviešu valoda pulksten 1,:15. un fizika 3:30 pēcpusdiena. 
Otrdien man ir Histologia un Philosophia. Uz anatomikumu es braucu ar trolejbusu vai tramvaju. Tramvaja pietura ir netālu no mana mājas. Histologia ir 3:30 un beidz 5:45 vakarā. Tad es braucu uz Mcdonaldu. Trešdien man ir tikai latviešu valoda un parasti studeju Biokimiju. 
Ceturtdien pulksten 8:00 no rīta man ir biokimija, ceturtdien es celo 7:00 no rīta, pec biokimija nodarbiba man ir latviešu valoda nodarbiba kas beidz 2:45. Vakarā es studeju anatomiju, histologiu vai biokimiju. Man loti nepatik biokimija. Piektdien pēcpusdiena man ir anatomia, pec anatomiu es apciemoju mani draugi no gruzija un Uzbekistāna, mes vakarinojum un pec ejam vecā Rigā. Mes ballīte. Nedēlas nogalē es studeju. Agrak universitate man hobby bija slēpot, zīmēt, peldēt shopping bet tagad es nevaru. 
Vasarā es lidoju atpakal uz mājām, Es gulēšu tik daudz pēc iespējas. Es apciemošu man draugi, lasīšu gramatu un peldēšu.","Mani sauc Rumija, es esmu no Vācijas. Es esmu medicīnas studente Rīgas Stradiņa universitātē, tāpēc man nav daudz vaļasprieku. Parasti es ceļos pulksten 8.30 un pēc desmit minūtēm eju dušā, tīru manus zobus un ēdu brokastis. Brokastīs es ēdu *. 
Pirmdienās man ir latviešu valoda pulksten 1:15 un fizika 3:30 pēcpusdienā. 
Otrdienās man ir histoloģija un filozofija. Uz anatomikumu es braucu ar trolejbusu vai tramvaju. Tramvaja pietura ir netālu no manas mājas. Histoloģija ir 3:30 un beidzas 5:45 vakarā. Tad es braucu uz McDonald's. Trešdienās man ir tikai latviešu valoda, un es parasti studēju bioķīmiju. 
Ceturtdienās pulksten 8:00 no rīta man ir bioķīmija, ceturtdienās es ceļos 7:00 no rīta, pēc bioķīmijas nodarbības man ir latviešu valodas nodarbība, kas beidzas 2:45. Vakarā es studēju anatomiju, histoloģiju vai bioķīmiju. Man ļoti nepatīk bioķīmija. Piektdienu pēcpusdienās man ir anatomija, pēc anatomijas es apciemoju manus draugus no Gruzijas un Uzbekistānas, mēs vakariņojam un pēc tam ejam uz Vecrīgu. Mēs ballējamies. Nedēļas nogalēs es studēju. Pirms universitātes mani hobiji bija slēpot, zīmēt, peldēt, iepirkties, bet tagad es to nevaru. 
Vasarā es lidošu atpakaļ uz mājām. Es gulēšu tik daudz, cik varēšu. Es apciemošu manus draugus, lasīšu grāmatu un peldēšu."
410,http://lava.korpuss.lv/corpus/410,http://lava.korpuss.lv/uploads/4097c931e61523202237eedfccfec7d2712c4a12.jpeg,MALE,20,2,de,en,"Sveiki! Mani sauc Gustav. Es esmu no Vācijas, bet tagad es dzīvoju Latvījā, jo es studēju Rīgā. Tagad es dzivoju dzīvoklis ielā. Es studeju medicinu. Es celas pulksten astonios un pēc tam es edu brokastis but man patik no ritiem ilgi gulet. Es edu baltmaize ar saldais krējums. Es dzeru piens un minerālūdens. Pēc divdesmit minutem es katru ritu tīru zobus. Pēc tam es braucu ar tramvaju uz universitāti. Manas nordabības sākas deviņjos. Nordabība ir histologia. Man ļoti nepatik histologia. Pasdienas es edu universītatē. Man garša vistas gala un jeru gala but man negaršo zivis
Pēc pusdienam es braucu uz anatomikā. Man patīk anatomīja. Pēc nordabībām es braucu bibliotēku un es studeju kādas tresais stundas. Vakaros es draucu uz olympiā  Es sportoju kadas otrais stundas. Pēc es braucu ar autobušu uz majas un es ēdu rupjmaize ar šķiņķis. Pēc tam es runaju skype ar drauzenes un mazgaju. Man nepatik mazgaju 
Katru gadu es brauc uz sveici slepot. Man ļoti patīk slepot. Es slepot ar ziema but vasarā es ceļoju. Man ļoti patīk staigu/ eju uz kalni. Man nepatīk eju no pilsēta. Es lidoju no Indija. Man ļoti patīk cilvēki but nepatīk pilsētas. Es grībeju lidot no Ķina","Sveiki! Mani sauc Gustavs. Es esmu no Vācijas, bet tagad es dzīvoju Latvijā, jo es studēju Rīgā. Tagad es dzīvoju dzīvoklī * ielā. Es studēju medicīnu. Es ceļos pulksten astoņos, un pēc tam es ēdu brokastis, bet man patīk no rītiem ilgi gulēt. Es ēdu baltmaizi ar saldo krējumu. Es dzeru pienu un minerālūdeni. Pēc divdesmit minūtēm es katru rītu tīru zobus. Pēc tam es braucu ar tramvaju uz universitāti. Manas nodarbības sākas deviņos. Nodarbība ir histoloģija. Man ļoti nepatīk histoloģija. Pusdienas es ēdu universitātē. Man garšo vistas gaļa un jēra gaļa, bet man negaršo zivis.
Pēc pusdienām es braucu uz anatomikumu. Man patīk anatomija. Pēc nodarbībām es braucu uz bibliotēku, un es studēju kādas trīs stundas. Vakaros es braucu uz Olimpiju. Es sportoju kādas divas stundas. Pēc tam es braucu ar autobusu uz mājām, un es ēdu rupjmaizi ar šķiņķi. Pēc tam es runāju Skype ar draudzenēm un mazgājos. Man nepatīk mazgāties. 
Katru gadu es braucu uz Šveici slēpot. Man ļoti patīk slēpot. Es slēpoju arī ziemā, bet vasarā es ceļoju. Man ļoti patīk staigāt pa kalniem. Man nepatīk staigāt pa pilsētu. Es lidoju uz Indiju. Man ļoti patīk cilvēki, bet nepatīk pilsētas. Es gribētu lidot uz Ķīnu."
411,http://lava.korpuss.lv/corpus/411,http://lava.korpuss.lv/uploads/8594d56ae56571088247bc045b42d7395707fa75.jpeg,MALE,22,2,no,en,"Mana diena un mani hobiji
Es esmu Jāni. Es caļas pulksten septinos un pec piecam minūtēm esmu dušā. Es parasti dziedu dušā. Pec duša es brokastoju. Es parasti ēdu maizi ar pastiet. Es dzeru kafiju katru dienu. Es iet uz universitati pulksten astonos. Es patik studēt. Tad es iešu uz veikalu un pērkušu produktus. Es mīlu ēst. Es gatavošu pusdienas un tad es spēlēšu gitaru. Man ir spēlēt gitars daudz bet es esmu slikti. Viena diena, es būsu labi. 
Svētdienā es spēlēju futbolu ar manus draugus. Tas ir loti labi. Mēs spēlējam pepsi centerā. Pec fatbals es braucu māja ar tramvaju. Es esmu parasti loti nogurusi pec futbole. Tad es būsū dušā, ēdīšu vakarinos un skatosu filmu. Es studēju RS universitatē. Es studēju anatomiju, histologiju und bioķīmiju. Man patik Bioķimija un anatomija, bet nepatik histologija.","Mana diena un mani hobiji
Es esmu Jānis. Es ceļos pulksten septiņos un pēc piecām minūtēm esmu dušā. Es parasti dziedu dušā. Pēc dušas es brokastoju. Es parasti ēdu maizi ar pastēti. Es dzeru kafiju katru dienu. Es eju uz universitāti pulksten astoņos. Man patīk studēt. Tad es eju uz veikalu un pērku produktus. Man patīk ēst. Es gatavoju pusdienas, un tad es spēlēju ģitāru. Es spēlēju ģitāru daudz, bet man padodas slikti. Kādu dienu man padosies labi. 
Svētdienās es spēlēju futbolu ar maniem draugiem. Tas ir ļoti labi. Mēs spēlējam Pepsi centrā. Pēc futbola es braucu mājās ar tramvaju. Es esmu parasti ļoti noguris pēc futbola. Tad es eju dušā, ēdu vakariņas un skatos filmu. Es studēju Rīgas Stradiņa universitātē. Es studēju anatomiju, histoloģiju un bioķīmiju. Man patīk bioķīmija un anatomija, bet nepatīk histoloģija."
412,http://lava.korpuss.lv/corpus/412,http://lava.korpuss.lv/uploads/4b6d16f9372c3501b58ab3077a26c1cfa0a187a2.jpeg,MALE,22,2,de,en|fr|lv,"Labdien,
Sǒdien ir divdesmitaja maija. Es esmu nordabibā Latviešu uz manu skolutāji Janis. Vinș ir loti forși. Rit vins lidoși Vāciju bet es ne lidoșu uz Vaciju tāpēc, ka man vajag mācīties Latvijas vesture universitātē. Sǒdien es ari iet uz sportu zāli et es darișu sportu. Tomēr, pagājušo nedēlā man ir grūti sapes veders. Es biju slimnīca un apmeklēju ārsti. Vins sauc Sīlis. Vinș jautāja ja man ir augsts asinsspiediens un ja es pietiekami dzeru. Šo viziti bija interesants un tagad man būs labak. Pulkstenis ir astoni divdesmit astoni. Laiku atstāt. Man Patik rakstit.

Paldies jums
Mātiss!","Labdien!
Šodien ir divdesmitais maijs. Es esmu nodarbībā latviešu valodas pie mana skolotāja Jāņa. Viņš ir ļoti foršs. Rīt viņš lidos uz Vāciju, bet es nelidošu uz Vāciju, tāpēc ka man vajag mācīties Latvijas vēsturi universitātē. Šodien es arī iešu uz sporta zāli, un es sportošu. Tomēr pagājušajā nedēļā man bija stipras sāpes vēderā. Es biju slimnīcā un apmeklēju ārstu. Viņu sauc Sīlis. Viņš jautāja, vai man ir augsts asinsspiediens un vai es pietiekami dzeru. Šī vizīte bija interesanta, un tagad man būs labāk. Pulkstenis ir astoņi divdesmit astoņas. Laiks doties prom. Man patīk rakstīt.

Paldies jums!
Matīss."
413,http://lava.korpuss.lv/corpus/413,http://lava.korpuss.lv/uploads/597109c8476b9991f87cb09a5e3b71f30c27bb7c.jpeg,MALE,26,2,de,en|es,"Mani sauc Ivars. Es esmu Latvijā. Es dzivo Terbatas iela divpadsmit tris. 
Es esmu studentu medicinu Rigās Stradinā universitātē.
Mans gimenes ir Spanijā. Mans tevs sauc Carlos, vins ir sesdesmit gadu un vins ir meistars. Vins patik jura un vins garso vinu un sieru. Mans bralis sauc Vents - Ivan, vins ir pus latviski pus spaniski tāpēc mana mate ir latviski ari.
Mans bralis ir pirmais astronauts latvijā.
Mes brauc biezi brivdiena un brauc uz koncertu un izstades.
Vēlāk es gribetu būt berni ari. Es milu samaru Latvijā.
Sodien man vajak studēt anatomijā, tapec ka man busu eksamēna nakamala nedlaja. Paldies!","Mani sauc Ivars. Es esmu Latvijā. Es dzīvoju Tērbatas ielā divdesmit trīs. 
Es esmu students medicīnas Rīgas Stradiņa universitātē.
Mana ģimene ir Spānijā. Manu tēvu sauc Karloss, viņam ir sešdesmit gadu, un viņš ir meistars. Viņam patīk jūra, un viņam garšo vīns un siers. Manu brāli sauc Vents Ivans, viņš ir puslatvietis, pusspānis, tāpēc ka mana māte ir latviete arī.
Mans brālis ir pirmais astronauts Latvijā.
Mēs braucam bieži brīvdienās un braucam uz koncertiem un izstādēm.
Vēlāk es gribētu bērnus arī. Es mīlu vasaru Latvijā.
Šodien man vajag studēt anatomiju, tāpēc ka man būs eksāmens nākamajā nedēļā. Paldies!"
414,http://lava.korpuss.lv/corpus/414,http://lava.korpuss.lv/uploads/557457960f3abe19b1484066f89021fb5b4ebada.jpeg,FEMALE,26,2,fi,en|sv,"Mana ģimene ir tēvs, māte, viens brālis un viena māsa. Mana māte bus skolotāja universitatē, bet tagad viņa ir pensionēta. Mans tēvs bus advokāts firmā ""Nokia"", bet tagad viņš ir pensionēts arī. Mans brālis ir 34 gadi un viņš ir ģimene: sieva un divi berni. Mans brālis ļoti strādā. Mana māte ir 30 gadi un viņa dziva Vācijā, kur ir viņai draugs un divi kaķi. Viņa nevara runājāt vācija un tas ir problems katru dienu. Man tēvs un mana māte ir suni, vina es Pepi. Kad man ir briva laika, es eju uz mežu ar Pepi un man loti patīk. Vasarā, ar mana ģimene mes braucam uz laukum un peldētiesiem un mēs loti edam. Man garšo augli, maize, ūdens un ogas vasarā. Suomijā, es varu ēd ogas mežī, jo Suomija ir tīrs un drošas. Vasarā es nemacitos.","Mana ģimene ir tēvs, māte, viens brālis un viena māsa. Mana māte bija skolotāja universitātē, bet tagad viņa ir pensionēta. Mans tēvs bija advokāts firmā ""Nokia"", bet tagad viņš ir pensionēts arī. Manam brālim ir 34 gadi, un viņam ir ģimene: sieva un divi bērni. Mans brālis ļoti daudz strādā. Manai māsai ir 30 gadi, un viņa dzīvo Vācijā, kur ir viņas draugs un divi kaķi. Viņa nevar runāt vāciski, un tā ir problēma katru dienu. Manam tēvam un manai mātei ir suns, viņa ir Pepija. Kad man ir brīvs laiks, es eju uz mežu ar Pepiju, un man tas ļoti patīk. Vasarā ar manu ģimeni mēs braucam uz laukiem un peldamies, un mēs ļoti daudz ēdam. Man garšo augļi, maize, ūdens un ogas vasarā. Somijā es varu ēst ogas mežā, jo Somija ir tīra un droša. Vasarā es nemācīšos."
415,http://lava.korpuss.lv/corpus/415,http://lava.korpuss.lv/uploads/5e70519642aefb90e86dbd62402dbecd49e0b5e5.jpeg,FEMALE,23,2,de,en|la|lv,"vienu dienu
Parasti es pieceltu agri bet brīvdienas man patik gribet ilgi. Brivdienas es edu brokastīs majas un palikt gultā. Vakaru man patīk skatiet filmu un tikties draugi. Katru nedelu es stradaju rīgas stradīnas universitate. Es studeju medīcīnu un ir loti interesanti bet ne viegli. Man nav laika par draugiem vai sportu. 
Es dzīvoju centers un man patīk skaisti parki un upe. Es biezi iet pastaigā kad ir saulains. Pagajušo semestri es gribu brauc uz stockholmu vai Kopenhagenu. 
Piektdienas mes biezi ejam dejas un ir jautri","Viena diena.
Parasti es pieceļos agri, bet brīvdienās man patīk gulēt ilgi. Brīvdienās es ēdu brokastis mājās un palieku gultā. Vakaros man patīk skatīties filmas un tikties ar draugiem. Katru nedēļu es strādāju Rīgas Stradiņa universitātē. Es studēju medicīnu, un tas ir ļoti interesanti, bet ne viegli. Man nav laika draugiem vai sportam. 
Es dzīvoju centrā, un man patīk skaisti parki un upe. Es bieži eju pastaigā, kad ir saulains. Nākamajā semestrī es gribu braukt uz Stokholmu vai Kopenhāgenu. 
Piektdienās mēs bieži ejam dejot, un ir jautri."
416,http://lava.korpuss.lv/corpus/416,http://lava.korpuss.lv/uploads/c4d8e33d6fb7e9e44c7fcb73ac0e45898e7a4230.jpeg,FEMALE,19,2,de,en|fr|la,"Man ir sunu, vins ir melna.
Man ir vinu masu un vinu bralu.
Es studeju medicinu, es macietos anatomiju. Cik ir interesanti! Cik ir forši!
Man ir daudz macos, nordarbibas ir gruti bet interesanti.
Es bija vacijā ar manai draudzenei.
Man patīk alus un picu.
Es braucu uz universitatē ar autobussu. Autobussa numurs ir divdesmitpirctais.
Mes spelejam volleyballs un footballs. Mes daudz jutamamies.
Brivdienas mes braucam uz pludmalē. Mes nopercam abolus, maizu un sieru par pikniku.
Mes patīk alus bet mes patīk saulrietu.
Piektdiena mes ejam uz ballitē. Mes klausitamies popa un roka mūziku.
Nākama diena man sāp kājas tāpēc, ka es daudz deju. Es jutos labi tāpēc, ka pāgajušo vakar bija jauki. 
Es eju uz sportu divas reizes nedēļu.","Man ir suns, viņš ir melns.
Man ir viena māsa un viens brālis.
Es studēju medicīnu, es mācos anatomiju. Cik tas ir interesanti! Cik tas ir forši!
Man ir daudz jāmācās, nodarbības ir grūtas, bet interesantas.
Es biju Vācijā ar manu draudzeni.
Man garšo alus un pica.
Es braucu uz universitāti ar autobusu. Autobusa numurs ir divdesmit piektais.
Mēs spēlējam volejbolu un futbolu. Mēs labi jūtamies.
Brīvdienās mēs braucam uz pludmali. Mēs nopērkam ābolus, maizi un sieru piknikam.
Mums garšo alus, un mums patīk saulriets.
Piektdienās mēs ejam uz ballītēm. Mēs klausāmies popa un roka mūziku.
Nākamajā dienā man sāp kājas tāpēc, ka es daudz dejoju. Es jūtos labi tāpēc, ka pagājušajā vakarā bija jauki. 
Es eju uz sportu divas reizes nedēļā."
417,http://lava.korpuss.lv/corpus/417,http://lava.korpuss.lv/uploads/00f94eba826060cd9a2f0bf35e3c46d8688b49c0.jpeg,FEMALE,28,2,fi,en|no|sv,Mana ģimenē ir pieci cilvēki. Man ir divas jaunais māsas. Man arī ir brālis. Viņš ir vecāka. tāpēc kā viņam ir piecidesmit gadi. Mums bija kaķis. Manam tēvam ir septiņidesmit gadi. Viņš vēl nestrādā bet strādājā ar masīnām. Mana māte ir jaunāka un strādā ar skaistuma. Viņa ir ļoti skaista. Viņa vienmēr grib palīdzēt. Man ļoti patīk un prieks. Mana jaunākā māsa bija slikta bet tagad viņai iet labāk un ir ģimene. Viņai ir divi berni. Dažreiz ir grūti bet viņa ir stirpsa. Es dažreiz padomāju par mājām. Es gribētu zināt viss kartība. Es viņiem zvanīt brīvā laikā. Mēs priecamies dzirdēt kād notik. Ir svarīgi parunāmies un zināt es neesmu vienu. Manam tēvam patik gatavot. Mēs ēdam labu pārtiku. Mums patīk ēdat mājās.,"Manā ģimenē ir pieci cilvēki. Man ir divas jaunākas māsas. Man arī ir brālis. Viņš ir vecāks, tāpēc ka viņam ir piecdesmit gadi. Mums bija kaķis. Manam tēvam ir septiņdesmit gadi. Viņš vairs nestrādā, bet strādāja ar mašīnām. Mana māte ir jaunāka un strādā ar skaistumu. Viņa ir ļoti skaista. Viņa vienmēr grib palīdzēt. Man ļoti patīk, un ir prieks. Manai jaunākajai māsai bija slikti, bet tagad viņai iet labāk, un viņai ir ģimene. Viņai ir divi bērni. Dažreiz ir grūti, bet viņa ir stipra. Es dažreiz padomāju par mājām. Es gribētu zināt, ka viss kārtībā. Es viņiem zvanu brīvajā laikā. Mēs priecājamies dzirdēt, kas notiek. Ir svarīgi parunāties un zināt, ka es neesmu viens. Manam tēvam patīk gatavot. Mēs ēdam labu pārtiku. Mums patīk ēst mājās."
418,http://lava.korpuss.lv/corpus/418,http://lava.korpuss.lv/uploads/7b88dddd8626132b2833ac24f1ac171e3a7c00cb.jpeg,FEMALE,23,1,fa,en|fa|sv,"Sveiki!
Mani sauc Amanda un es runāju vairākās valodās. Mana gimene runāju persiešu, bet es runāju angļu, zviedru, latviešu un spānu. Mana gimene dzīvo zviedrijā, bet mani es dzivoju Latvijā. Es studēju zobārts. Man ir brālis un māsa. Viņu ir Katrina un Lukas. Man ir draugi no dazādām nacijam. Viens mani draugiem ir no Bosnijas. Vinu runā Zviedru, jo viņa dzivo zviedrija. Viņas vārds ir Selma. Man patik Latvija. Man garso tēja, medus, un latviešu šokolāde. Man ir kaķis Zviedrijā. Mans brālis, vinam nepatik kaķi, bet mana māsa patik kaķi. Mana māsa ir studenti. Mans brāli ir daktere. Man ir vīrs Eriks. Vins ir zobārts. Vinam nepatik medus, bet vinam patīk vins darbs. Mums garšo tomati, kaffija un saldējums. Mans bralīs un māsa patīk spēlēt spēles, sports un iet uz ballītēm. Viņām negarso tēja. Mana gimene nav Suns. 
Es garām mans tēvs un mana māte, par to es deivoju Rigā un es studēju Rīgas Stradiņa universitāte.","Sveiki!
Mani sauc Amanda, un es runāju vairākās valodās. Mana ģimene runā persiešu valodā, bet es runāju angļu, zviedru, latviešu un spāņu valodā. Mana ģimene dzīvo Zviedrijā, bet es dzīvoju Latvijā. Es studēju zobārstniecību. Man ir brālis un māsa. Viņi ir Katrīna un Lūkass. Man ir draugi no dažādām nācijām. Viena no manām draudzenēm ir no Bosnijas. Viņa runā zviedriski, jo viņa dzīvo Zviedrijā. Viņas vārds ir Selma. Man patīk Latvija. Man garšo tēja, medus un latviešu šokolāde. Man ir kaķis Zviedrijā. Mans brālis, viņam nepatīk kaķi, bet manai māsai patīk kaķi. Mana māsa ir studente. Mans brālis ir dakteris. Man ir vīrs Ēriks. Viņš ir zobārsts. Viņam negaršo medus, bet viņam patīk viņa darbs. Mums garšo tomāti, kafija un saldējums. Manam brālim un māsai patīk spēlēt spēles, sportot un iet uz ballītēm. Viņiem negaršo tēja. Manai ģimenei nav suņa. 
Man pietrūkst mana tēva un manas mātes, jo es dzīvoju Rīgā un es studēju Rīgas Stradiņa universitātē."
419,http://lava.korpuss.lv/corpus/419,http://lava.korpuss.lv/uploads/3ef7af025778e1af5f1e9d9b1a74980e75536adb.jpeg,MALE,21,1,no,en|de|pa|ur,"Labit
Mans vards ir Aimun un mans uzvards ir Rayigue. Man ir divdesmit viens gads, un mana dzimsanas diena ir desmitaja novembris. Es esmu no Norvegija.
Es runaju cetras valodas: angliski, urdu, norvegiski un mazliet latviski
Es saprotu zviedrisk dānū valoda.
Es esmu zobarst studente
Mans mate, vinas vards ir Sofia
Mans tevs, vinu sauc omar
Mani vecaki man patik apmeklet Riga
Ir mana gimene: Mani mate vina strada tiesa pie ōslo
Mani tevs strada ar transport ASV.
Tagad dzivoju Latviju. Es dzivoju viens pati. Es dzievju centra, man dzivokli ir liele. Mana [him] [cutiks] man patik cept un pavadit lauki kopa ar draugiem. 
Man ir halis un trusis
Man ir hukis vards ir Miltens","Labrīt!
Mans vārds ir Aimans, un mans uzvārds ir {Rayigue}. Man ir divdesmit viens gads, un mana dzimšanas diena ir desmitajā novembrī. Es esmu no Norvēģijas.
Es runāju četrās valodās: angliski, urdu, norvēģiski un mazliet latviski.
Es saprotu zviedriski, dāņu valodu.
Es esmu zobārstniecības students.
Mana māte, viņas vārds ir Sofija.
Mans tēvs, viņu sauc Omārs.
Maniem vecākiem un man patīk apmeklēt Rīgu.
Tā ir mana ģimene. Mana māte, viņa strādā tiesā pie Oslo.
Mans tēvs strādā ar transportu ASV.
Tagad dzīvoju Latvijā. Es dzīvoju viens pats. Es dzīvoju centrā, mans dzīvoklis ir liels. Mana [him] [cutiks]. Man patīk cept un pavadīt laiku kopā ar draugiem. 
Man ir kaķis un trusis.
Mana kaķa vārds ir Miltens."
420,http://lava.korpuss.lv/corpus/420,http://lava.korpuss.lv/uploads/f02ad7d92cb01515c513795283c06e08e142db30.jpeg,FEMALE,33,1,fi,en,"Es, mana ģimene un mana draudzenes
Mani sauc Maria. Mani uzvārds ir Vikström. Es esmu zviedriete, bet dzīvoju Latvija. Mana māte ir Hanna un mans tēvs ir Tom. Mana māte ir ārste un mans tēvs ir profesors. Man ir divi brāli, vinus sauc Daniel un Thomas. Mani brāli ir students.  Mana ir viena māsa, vinu sauc Tea. Mana māsa ir zobārts. Mans vecaistēvs ir Gunnar un mana vecāmāte ir Anette. Mana ģimene dzīvoju Stockholma.
Mana universitāte ir Rigā. Es studeju Rīgas Stradiņa Universitātē. Mani draudzene ir Linda un Henna. Mana draudzenes ari stude Rīgas Strariņa Universitātē. Viņām ir medicīna studentes. Linda un Henna ir no Somijas. Linda un  Henna runa somiski.  Es nerunāju somiski, bet viņi runā angliski, tāpēc ta nav problēma. Man, Henna un Linda patik Riga. Mes mazliet runā latviski. Mums patik studijas, lasit un iet uz ballitēm.
Mans suns ir Milo. Milo ir chihuahua. Man patik suni un kaki. Man mīlu mans suns.","Es, mana ģimene un manas draudzenes
Mani sauc Marija. Mans uzvārds ir Vikstrēma. Es esmu zviedriete, bet dzīvoju Latvijā. Mana māte ir Hanna, un mans tēvs ir Toms. Mana māte ir ārste, un mans tēvs ir profesors. Man ir divi brāļi, viņus sauc Daniels un Tomass. Mani brāļi ir studenti.  Man ir viena māsa, viņu sauc Tea. Mana māsa ir zobārste. Mans vecaistēvs ir Gunnars, un mana vecāmāte ir Anete. Mana ģimene dzīvo Stokholmā.
Mana universitāte ir Rīgā. Es studēju Rīgas Stradiņa universitātē. Manas draudzenes ir Linda un Henna. Manas draudzenes arī studē Rīgas Stradiņa universitātē. Viņas ir medicīnas studentes. Linda un Henna ir no Somijas. Linda un  Henna runā somiski.  Es nerunāju somiski, bet viņas runā angliski, tāpēc tā nav problēma. Man, Hennai un Lindai patīk Rīga. Mēs mazliet runājam latviski. Mums patīk studijas, lasīt un iet uz ballītēm.
Mans suns ir Milo. Milo ir čivava. Man patīk suņi un kaķi. Es mīlu manu suni."
421,http://lava.korpuss.lv/corpus/421,http://lava.korpuss.lv/uploads/bc0e533a1a2ded88c55b0b5a41484d98fb9cfdd3.jpeg,MALE,20,1,sv,en|fa|es,"Labdien!
Mani sauc Ronaldinho. Es esmu soms. Es dzīvoju un studēju Latvijā. Mana māte sauc Madonna. Mans tēvs sauc Messi, viņam ir zobārsts. Mana māsa sauc Lady Gaga, viņai nepatik mani. Mans brālis sauc Han-Solo, viņam patik spēlet spēles un lāsit. Mani ir draugs no Itālija, sauc Jason Bourne. Jason Bourne viņš strādā McDonalds. 
Mana māsa viņa studē Spanija. Mans brālis ir cietumā.
Man patīk iet uz ballītēm ar man draus.
Man nepatik spēlet speles ar mans brālis.
Man ir draudzene Sauc Rihanna, viņas māsa ir dakter.
Atā!","Labdien!
Mani sauc Ronaldiņu. Es esmu soms. Es dzīvoju un studēju Latvijā. Manu māti sauc Madonna. Manu tēvu sauc Mesi, viņš ir zobārsts. Manu māsu sauc Lady Gaga, viņai nepatīku es. Manu brāli sauc Hans Solo, viņam patīk spēlēt spēles un lasīt. Man ir draugs no Itālijas, viņu sauc Džeisons Borns. Džeisons Borns strādā McDonald's. 
Mana māsa studē Spānijā. Mans brālis ir cietumā.
Man patīk iet uz ballītēm ar manu draugu.
Man nepatīk spēlēt spēles ar manu brāli.
Man ir draudzene, viņu sauc Rianna, viņas māsa ir daktere.
Atā!"
422,http://lava.korpuss.lv/corpus/422,http://lava.korpuss.lv/uploads/760c6314ff07af42b502fc05833db34f29ca7c5c.jpeg,MALE,31,2,sv,ar,"Mani sauc ir Allan, Es esmu no Zviedrija. Es ceļos astonios no rīta, es eju lidz vannas istabu un pēc tam uz virtuve. Tad es ēdu brokastis un pec tam es braucu uz universitāti. Es parasti ēdu pusdienas ar mans draugs. Vakarā es macos lidz divoas rīta. un pec tam es eju guliet. Ja man nav jāmācās ta tad es redzu filmu ar manu draudzene vai mes braucam uz vecā rīga un mēs sēdejam kādā kafenīcā un dzeram kaut ko karsts vai Auksts. Sestdienas vakarā es braucu ar mans draugs un mes redziem futbols vai mēs spēlējam fifu, pēc tam es brucu maju un sēdu ar mana draudzene lidz pusnakts. Es parasti tiru zobus katru dienu no rīta un vakarā, un mazgāju seju un matus ari divas rizes katru dienu. Tas ir viss. 
Paldies.","Mani sauc Alans. Es esmu no Zviedrijas. Es ceļos astoņos no rīta, es eju līdz vannas istabai un pēc tam uz virtuvi. Tad es ēdu brokastis, un pēc tam es braucu uz universitāti. Es parasti ēdu pusdienas ar manu draugu. Vakarā es mācos līdz diviem rītā, un pēc tam es eju gulēt. Ja man nav jāmācās, tad es skatos filmu ar manu draudzeni vai mēs braucam uz Vecrīgu, un mēs sēžam kādā kafejnīcā un dzeram kaut ko karstu vai aukstu. Sestdienas vakaros es braucu pie mana drauga, un mēs skatāmies futbolu vai mēs spēlējam FIFA, pēc tam es braucu mājās un sēžu ar manu draudzeni līdz pusnaktij. Es parasti tīru zobus katru dienu no rīta un vakarā un mazgāju seju un matus arī divas reizes katru dienu. Tas ir viss. 
Paldies!"
